Customer ID,Age,Age_Bucket,Gender,Item Purchased,Category,Purchase Amount (USD),Bucketed Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3729,62,55 - 70,Female,Jacket,Outerwear,31,Low Spend ? 20–39,Vermont,L,Red,Winter,3,No,Standard,No,No,1,Debit Card,Annually
3730,28,25 - 34,Female,Boots,Footwear,82,High Spend ? 80–100,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly
3731,46,44 - 54,Female,Shirt,Clothing,79,Medium-High Spend ? 60–79 ,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Fortnightly
3732,54,44 - 54,Female,Hat,Accessories,62,Medium-High Spend ? 60–79 ,West Virginia,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PayPal,Quarterly
3733,36,35 - 44,Female,Shoes,Footwear,92,High Spend ? 80–100,Indiana,L,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually
3734,25,18 - 25,Female,Socks,Clothing,58, Medium-Low Spend ? 40–59 ,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Quarterly
3735,38,35 - 44,Female,Hoodie,Clothing,88,High Spend ? 80–100,California,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Quarterly
3736,38,35 - 44,Female,Sandals,Footwear,44, Medium-Low Spend ? 40–59 ,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PayPal,Annually
3737,42,35 - 44,Female,Jeans,Clothing,56, Medium-Low Spend ? 40–59 ,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Quarterly
3738,19,18 - 25,Female,Jewelry,Accessories,23,Low Spend ? 20–39,Kentucky,S,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PayPal,Fortnightly
3739,34,25 - 34,Female,Shorts,Clothing,45, Medium-Low Spend ? 40–59 ,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly
3740,38,35 - 44,Female,Sunglasses,Accessories,31,Low Spend ? 20–39,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly
3741,42,35 - 44,Female,Pants,Clothing,96,High Spend ? 80–100,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Fortnightly
3742,58,55 - 70,Female,Shirt,Clothing,96,High Spend ? 80–100,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Fortnightly
3743,56,55 - 70,Female,Shirt,Clothing,80,High Spend ? 80–100,Maryland,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Fortnightly
3744,62,55 - 70,Female,Pants,Clothing,28,Low Spend ? 20–39,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly
3745,24,18 - 25,Female,Hoodie,Clothing,51, Medium-Low Spend ? 40–59 ,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly
3746,60,55 - 70,Female,Socks,Clothing,41, Medium-Low Spend ? 40–59 ,Washington,L,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly
3747,53,44 - 54,Female,Coat,Outerwear,99,High Spend ? 80–100,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly
3748,26,25 - 34,Female,Sweater,Clothing,53, Medium-Low Spend ? 40–59 ,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Fortnightly
3749,34,25 - 34,Female,Backpack,Accessories,25,Low Spend ? 20–39,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually
3750,24,18 - 25,Female,Blouse,Clothing,95,High Spend ? 80–100,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Quarterly
3751,42,35 - 44,Female,Hoodie,Clothing,88,High Spend ? 80–100,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly
3752,36,35 - 44,Female,Jewelry,Accessories,97,High Spend ? 80–100,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Quarterly
3753,24,18 - 25,Female,Coat,Outerwear,81,High Spend ? 80–100,Washington,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,43,Venmo,Weekly
3754,39,35 - 44,Female,Sunglasses,Accessories,26,Low Spend ? 20–39,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,22,Bank Transfer,Fortnightly
3755,46,44 - 54,Female,Shoes,Footwear,41, Medium-Low Spend ? 40–59 ,Nebraska,M,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Quarterly
3756,64,55 - 70,Female,Skirt,Clothing,93,High Spend ? 80–100,Pennsylvania,M,Peach,Fall,3.4,No,Free Shipping,No,No,26,Credit Card,Monthly
3757,64,55 - 70,Female,Skirt,Clothing,69,Medium-High Spend ? 60–79 ,South Carolina,L,Teal,Spring,4.8,No,Express,No,No,42,Debit Card,Fortnightly
3758,61,55 - 70,Female,Skirt,Clothing,44, Medium-Low Spend ? 40–59 ,California,L,Red,Fall,4.5,No,2-Day Shipping,No,No,33,Cash,Weekly
3759,61,55 - 70,Female,Sandals,Footwear,54, Medium-Low Spend ? 40–59 ,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,No,23,Bank Transfer,Quarterly
3760,44,35 - 44,Female,Sneakers,Footwear,61,Medium-High Spend ? 60–79 ,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,No,30,Venmo,Quarterly
3761,65,55 - 70,Female,Socks,Clothing,80,High Spend ? 80–100,Connecticut,M,Peach,Fall,3.1,No,Next Day Air,No,No,36,PayPal,Weekly
3762,60,55 - 70,Female,Backpack,Accessories,30,Low Spend ? 20–39,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,No,3,Venmo,Quarterly
3763,65,55 - 70,Female,Shorts,Clothing,94,High Spend ? 80–100,New York,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PayPal,Annually
3764,27,25 - 34,Female,Shirt,Clothing,24,Low Spend ? 20–39,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Quarterly
3765,36,35 - 44,Female,Socks,Clothing,21,Low Spend ? 20–39,South Dakota,M,Maroon,Fall,3.5,No,Next Day Air,No,No,19,Venmo,Monthly
3766,22,18 - 25,Female,Jewelry,Accessories,52, Medium-Low Spend ? 40–59 ,Missouri,M,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Fortnightly
3767,62,55 - 70,Female,Handbag,Accessories,59, Medium-Low Spend ? 40–59 ,Texas,M,Black,Fall,4.9,No,Next Day Air,No,No,43,Debit Card,Annually
3768,59,55 - 70,Female,Shorts,Clothing,51, Medium-Low Spend ? 40–59 ,New York,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly
3769,50,44 - 54,Female,Sweater,Clothing,35,Low Spend ? 20–39,Vermont,M,Yellow,Winter,4,No,Free Shipping,No,No,34,Bank Transfer,Quarterly
3770,51,44 - 54,Female,Gloves,Accessories,87,High Spend ? 80–100,Arizona,L,Green,Summer,3.6,No,Standard,No,No,31,Venmo,Annually
3771,23,18 - 25,Female,Pants,Clothing,42, Medium-Low Spend ? 40–59 ,Montana,L,Black,Summer,4,No,Store Pickup,No,No,34,Bank Transfer,Weekly
3772,21,18 - 25,Female,T-shirt,Clothing,86,High Spend ? 80–100,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Fortnightly
3773,44,35 - 44,Female,Pants,Clothing,26,Low Spend ? 20–39,New Hampshire,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually
3774,25,18 - 25,Female,Sweater,Clothing,60,Medium-High Spend ? 60–79 ,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly
3775,57,55 - 70,Female,Gloves,Accessories,83,High Spend ? 80–100,Alaska,S,Cyan,Winter,3.9,No,Standard,No,No,48,PayPal,Fortnightly
3776,41,35 - 44,Female,Belt,Accessories,63,Medium-High Spend ? 60–79 ,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,No,45,Cash,Quarterly
3777,19,18 - 25,Female,Sneakers,Footwear,25,Low Spend ? 20–39,Alaska,L,Olive,Spring,4.1,No,Standard,No,No,10,Credit Card,Fortnightly
3778,43,35 - 44,Female,Shorts,Clothing,65,Medium-High Spend ? 60–79 ,Utah,M,Maroon,Fall,4.3,No,Express,No,No,9,Cash,Weekly
3779,25,18 - 25,Female,Sneakers,Footwear,60,Medium-High Spend ? 60–79 ,South Dakota,M,Cyan,Fall,2.9,No,Free Shipping,No,No,30,Debit Card,Annually
3780,60,55 - 70,Female,Jeans,Clothing,75,Medium-High Spend ? 60–79 ,California,XL,Lavender,Spring,4,No,Express,No,No,45,PayPal,Annually
3781,54,44 - 54,Female,Sneakers,Footwear,57, Medium-Low Spend ? 40–59 ,Mississippi,L,Yellow,Fall,4.1,No,Free Shipping,No,No,41,Venmo,Quarterly
3782,52,44 - 54,Female,Boots,Footwear,99,High Spend ? 80–100,Tennessee,M,Pink,Winter,3.7,No,Standard,No,No,40,PayPal,Fortnightly
3783,40,35 - 44,Female,Jacket,Outerwear,45, Medium-Low Spend ? 40–59 ,Alabama,L,Orange,Spring,2.8,No,Free Shipping,No,No,42,PayPal,Fortnightly
3784,39,35 - 44,Female,Gloves,Accessories,66,Medium-High Spend ? 60–79 ,Maine,XL,Orange,Summer,3.2,No,Free Shipping,No,No,17,Debit Card,Fortnightly
3785,54,44 - 54,Female,Socks,Clothing,53, Medium-Low Spend ? 40–59 ,Virginia,M,Violet,Winter,4.5,No,Next Day Air,No,No,4,Venmo,Annually
3786,64,55 - 70,Female,Jeans,Clothing,94,High Spend ? 80–100,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,No,6,Cash,Monthly
3787,31,25 - 34,Female,Boots,Footwear,47, Medium-Low Spend ? 40–59 ,Tennessee,L,Yellow,Fall,3.6,No,2-Day Shipping,No,No,22,Venmo,Weekly
3788,37,35 - 44,Female,Blouse,Clothing,80,High Spend ? 80–100,New York,M,Pink,Fall,3.6,No,2-Day Shipping,No,No,46,PayPal,Quarterly
3789,43,35 - 44,Female,Hat,Accessories,65,Medium-High Spend ? 60–79 ,Kansas,XL,Teal,Spring,3.2,No,Next Day Air,No,No,27,Debit Card,Monthly
3790,56,55 - 70,Female,Shirt,Clothing,75,Medium-High Spend ? 60–79 ,North Dakota,M,Magenta,Summer,3.8,No,Express,No,No,18,Bank Transfer,Quarterly
3791,27,25 - 34,Female,Handbag,Accessories,45, Medium-Low Spend ? 40–59 ,Alaska,XL,Beige,Summer,4.4,No,Standard,No,No,31,Credit Card,Weekly
3792,40,35 - 44,Female,Sunglasses,Accessories,51, Medium-Low Spend ? 40–59 ,Texas,M,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly
3793,43,35 - 44,Female,Scarf,Accessories,58, Medium-Low Spend ? 40–59 ,Massachusetts,S,Turquoise,Summer,2.6,No,Express,No,No,2,PayPal,Fortnightly
3794,62,55 - 70,Female,Sunglasses,Accessories,20,Low Spend ? 20–39,Delaware,M,Pink,Fall,4,No,Standard,No,No,46,Bank Transfer,Annually
3795,44,35 - 44,Female,Scarf,Accessories,82,High Spend ? 80–100,South Dakota,M,Violet,Summer,3.6,No,2-Day Shipping,No,No,27,Venmo,Weekly
3796,45,44 - 54,Female,Gloves,Accessories,92,High Spend ? 80–100,Arkansas,M,Charcoal,Spring,2.5,No,Express,No,No,3,Cash,Weekly
3797,40,35 - 44,Female,Shorts,Clothing,81,High Spend ? 80–100,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,No,47,Bank Transfer,Quarterly
3798,68,55 - 70,Female,Sunglasses,Accessories,44, Medium-Low Spend ? 40–59 ,California,M,Gray,Summer,2.5,No,Next Day Air,No,No,20,Cash,Quarterly
3799,63,55 - 70,Female,Jewelry,Accessories,72,Medium-High Spend ? 60–79 ,Rhode Island,S,Brown,Winter,3.2,No,Next Day Air,No,No,23,Credit Card,Annually
3800,60,55 - 70,Female,Jacket,Outerwear,26,Low Spend ? 20–39,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,No,13,Credit Card,Monthly
3801,19,18 - 25,Female,Sweater,Clothing,26,Low Spend ? 20–39,Vermont,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,12,Venmo,Fortnightly
3802,26,25 - 34,Female,Blouse,Clothing,84,High Spend ? 80–100,Kentucky,M,Peach,Spring,5,No,Store Pickup,No,No,36,PayPal,Fortnightly
3803,70,55 - 70,Female,Scarf,Accessories,72,Medium-High Spend ? 60–79 ,Illinois,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,No,1,Bank Transfer,Monthly
3804,48,44 - 54,Female,Handbag,Accessories,55, Medium-Low Spend ? 40–59 ,Connecticut,M,Violet,Spring,3.6,No,Standard,No,No,14,Debit Card,Weekly
3805,37,35 - 44,Female,Hat,Accessories,77,Medium-High Spend ? 60–79 ,Florida,M,Olive,Fall,2.7,No,2-Day Shipping,No,No,45,Cash,Annually
3806,48,44 - 54,Female,Scarf,Accessories,57, Medium-Low Spend ? 40–59 ,New Jersey,M,Green,Fall,3.1,No,Standard,No,No,31,Credit Card,Quarterly
3807,18,18 - 25,Female,Boots,Footwear,71,Medium-High Spend ? 60–79 ,Missouri,M,Teal,Spring,3,No,Standard,No,No,41,PayPal,Weekly
3808,38,35 - 44,Female,Blouse,Clothing,39,Low Spend ? 20–39,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,No,36,PayPal,Annually
3809,33,25 - 34,Female,Socks,Clothing,28,Low Spend ? 20–39,Washington,M,Pink,Winter,4.7,No,Express,No,No,6,Debit Card,Fortnightly
3810,57,55 - 70,Female,Shoes,Footwear,33,Low Spend ? 20–39,New York,S,Maroon,Winter,3.7,No,Standard,No,No,28,Credit Card,Annually
3811,46,44 - 54,Female,Skirt,Clothing,79,Medium-High Spend ? 60–79 ,Wisconsin,L,Peach,Fall,3.9,No,Free Shipping,No,No,29,Venmo,Monthly
3812,46,44 - 54,Female,Belt,Accessories,30,Low Spend ? 20–39,Idaho,M,Maroon,Winter,4,No,Standard,No,No,14,Cash,Monthly
3813,50,44 - 54,Female,Skirt,Clothing,75,Medium-High Spend ? 60–79 ,Michigan,M,Pink,Spring,2.8,No,Next Day Air,No,No,7,Bank Transfer,Quarterly
3814,61,55 - 70,Female,Pants,Clothing,89,High Spend ? 80–100,Georgia,M,Orange,Summer,4.1,No,Express,No,No,31,Venmo,Fortnightly
3815,45,44 - 54,Female,Dress,Clothing,95,High Spend ? 80–100,Michigan,M,Orange,Winter,4.2,No,Free Shipping,No,No,26,Bank Transfer,Quarterly
3816,32,25 - 34,Female,Hat,Accessories,44, Medium-Low Spend ? 40–59 ,Maine,M,Brown,Fall,4.3,No,Express,No,No,12,Venmo,Fortnightly
3817,29,25 - 34,Female,Coat,Outerwear,86,High Spend ? 80–100,Maryland,S,Silver,Summer,4.3,No,Store Pickup,No,No,45,Credit Card,Fortnightly
3818,66,55 - 70,Female,Scarf,Accessories,91,High Spend ? 80–100,Missouri,M,Magenta,Fall,2.6,No,Express,No,No,40,PayPal,Annually
3819,70,55 - 70,Female,Sneakers,Footwear,41, Medium-Low Spend ? 40–59 ,Oregon,XL,Indigo,Winter,3.8,No,Free Shipping,No,No,42,Cash,Monthly
3820,36,35 - 44,Female,Pants,Clothing,99,High Spend ? 80–100,Arkansas,S,Gold,Spring,2.9,No,Express,No,No,45,Cash,Quarterly
3821,34,25 - 34,Female,Belt,Accessories,65,Medium-High Spend ? 60–79 ,New Hampshire,M,Purple,Winter,5,No,Standard,No,No,34,Debit Card,Quarterly
3822,20,18 - 25,Female,Sneakers,Footwear,48, Medium-Low Spend ? 40–59 ,Oregon,M,Gold,Summer,4.6,No,Free Shipping,No,No,34,Credit Card,Quarterly
3823,70,55 - 70,Female,Hat,Accessories,41, Medium-Low Spend ? 40–59 ,Kansas,S,Gold,Spring,3.2,No,Free Shipping,No,No,17,PayPal,Quarterly
3824,50,44 - 54,Female,Shirt,Clothing,42, Medium-Low Spend ? 40–59 ,California,M,Gold,Summer,3,No,Standard,No,No,27,Bank Transfer,Weekly
3825,54,44 - 54,Female,Shorts,Clothing,26,Low Spend ? 20–39,Georgia,M,Olive,Summer,4,No,Free Shipping,No,No,31,Credit Card,Quarterly
3826,49,44 - 54,Female,Shorts,Clothing,35,Low Spend ? 20–39,Hawaii,L,Green,Fall,4.1,No,Express,No,No,47,Debit Card,Fortnightly
3827,50,44 - 54,Female,Jacket,Outerwear,31,Low Spend ? 20–39,Montana,M,Gray,Summer,4,No,Express,No,No,25,Bank Transfer,Annually
3828,62,55 - 70,Female,Jewelry,Accessories,73,Medium-High Spend ? 60–79 ,Montana,M,Red,Summer,4.1,No,Standard,No,No,47,Cash,Fortnightly
3829,42,35 - 44,Female,Blouse,Clothing,82,High Spend ? 80–100,Mississippi,M,Charcoal,Spring,3.4,No,Free Shipping,No,No,8,Cash,Weekly
3830,69,55 - 70,Female,Pants,Clothing,32,Low Spend ? 20–39,Washington,M,Indigo,Spring,2.9,No,Free Shipping,No,No,32,Debit Card,Fortnightly
3831,22,18 - 25,Female,Hat,Accessories,27,Low Spend ? 20–39,Pennsylvania,M,Indigo,Summer,3,No,2-Day Shipping,No,No,33,Bank Transfer,Quarterly
3832,36,35 - 44,Female,Backpack,Accessories,86,High Spend ? 80–100,Nevada,L,Silver,Spring,4,No,Next Day Air,No,No,16,Debit Card,Quarterly
3833,64,55 - 70,Female,Boots,Footwear,38,Low Spend ? 20–39,Kansas,XL,Purple,Winter,4.8,No,2-Day Shipping,No,No,27,Cash,Weekly
3834,44,35 - 44,Female,Jacket,Outerwear,93,High Spend ? 80–100,Arizona,L,Gray,Summer,4.6,No,Free Shipping,No,No,17,PayPal,Quarterly
3835,43,35 - 44,Female,Hoodie,Clothing,59, Medium-Low Spend ? 40–59 ,Tennessee,M,Magenta,Winter,4.1,No,2-Day Shipping,No,No,17,Cash,Quarterly
3836,58,55 - 70,Female,Sandals,Footwear,58, Medium-Low Spend ? 40–59 ,Pennsylvania,L,Silver,Winter,2.6,No,Express,No,No,28,PayPal,Fortnightly
3837,62,55 - 70,Female,Skirt,Clothing,84,High Spend ? 80–100,Alaska,M,Violet,Spring,2.5,No,Free Shipping,No,No,38,PayPal,Fortnightly
3838,45,44 - 54,Female,Hoodie,Clothing,100,High Spend ? 80–100,New Mexico,M,Green,Spring,4.8,No,Free Shipping,No,No,33,Bank Transfer,Fortnightly
3839,47,44 - 54,Female,Dress,Clothing,25,Low Spend ? 20–39,Rhode Island,L,Green,Summer,4.2,No,Express,No,No,24,Venmo,Quarterly
3840,66,55 - 70,Female,Sandals,Footwear,29,Low Spend ? 20–39,Connecticut,M,Peach,Spring,3.9,No,Free Shipping,No,No,14,Venmo,Quarterly
3841,30,25 - 34,Female,Jeans,Clothing,42, Medium-Low Spend ? 40–59 ,Idaho,M,Turquoise,Spring,3.7,No,Express,No,No,5,Venmo,Fortnightly
3842,68,55 - 70,Female,Jeans,Clothing,57, Medium-Low Spend ? 40–59 ,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,No,8,Bank Transfer,Monthly
3843,35,35 - 44,Female,Jacket,Outerwear,84,High Spend ? 80–100,Colorado,L,Lavender,Winter,4.2,No,Next Day Air,No,No,42,Debit Card,Monthly
3844,64,55 - 70,Female,Hat,Accessories,71,Medium-High Spend ? 60–79 ,Georgia,L,Silver,Winter,4,No,Free Shipping,No,No,48,Venmo,Quarterly
3845,30,25 - 34,Female,Shorts,Clothing,87,High Spend ? 80–100,Montana,S,Cyan,Fall,5,No,Next Day Air,No,No,40,Venmo,Quarterly
3846,58,55 - 70,Female,Sweater,Clothing,52, Medium-Low Spend ? 40–59 ,California,M,Green,Winter,4.9,No,Standard,No,No,46,Venmo,Annually
3847,57,55 - 70,Female,Blouse,Clothing,58, Medium-Low Spend ? 40–59 ,Pennsylvania,L,Orange,Summer,4,No,Express,No,No,40,PayPal,Quarterly
3848,60,55 - 70,Female,Sweater,Clothing,34,Low Spend ? 20–39,Delaware,S,Blue,Fall,3.2,No,2-Day Shipping,No,No,31,PayPal,Fortnightly
3849,22,18 - 25,Female,Jewelry,Accessories,60,Medium-High Spend ? 60–79 ,New Hampshire,M,Magenta,Winter,3,No,Next Day Air,No,No,39,Cash,Quarterly
3850,46,44 - 54,Female,Hoodie,Clothing,68,Medium-High Spend ? 60–79 ,Florida,S,Cyan,Winter,2.6,No,Express,No,No,36,PayPal,Fortnightly
3851,27,25 - 34,Female,Jewelry,Accessories,74,Medium-High Spend ? 60–79 ,Mississippi,L,Indigo,Summer,4.4,No,2-Day Shipping,No,No,25,Debit Card,Quarterly
3852,50,44 - 54,Female,Scarf,Accessories,83,High Spend ? 80–100,Montana,M,Pink,Summer,3.9,No,Free Shipping,No,No,24,Debit Card,Annually
3853,65,55 - 70,Female,Hat,Accessories,79,Medium-High Spend ? 60–79 ,Mississippi,M,Peach,Fall,4,No,2-Day Shipping,No,No,19,PayPal,Weekly
3854,61,55 - 70,Female,Sunglasses,Accessories,76,Medium-High Spend ? 60–79 ,Tennessee,M,Lavender,Fall,4,No,Store Pickup,No,No,49,Debit Card,Fortnightly
3855,57,55 - 70,Female,T-shirt,Clothing,20,Low Spend ? 20–39,Florida,M,Black,Spring,4.2,No,Free Shipping,No,No,4,Venmo,Annually
3856,40,35 - 44,Female,Shirt,Clothing,61,Medium-High Spend ? 60–79 ,Illinois,XL,Lavender,Summer,4.4,No,Next Day Air,No,No,36,Cash,Quarterly
3857,39,35 - 44,Female,Sandals,Footwear,78,Medium-High Spend ? 60–79 ,Virginia,S,Brown,Summer,2.5,No,Free Shipping,No,No,8,Debit Card,Quarterly
3858,42,35 - 44,Female,Hat,Accessories,21,Low Spend ? 20–39,Texas,S,Yellow,Summer,3.1,No,Store Pickup,No,No,29,Credit Card,Quarterly
3859,30,25 - 34,Female,T-shirt,Clothing,77,Medium-High Spend ? 60–79 ,Missouri,M,Olive,Winter,3.5,No,Store Pickup,No,No,26,Credit Card,Quarterly
3860,65,55 - 70,Female,Shorts,Clothing,88,High Spend ? 80–100,Mississippi,S,Blue,Fall,3,No,2-Day Shipping,No,No,47,Bank Transfer,Fortnightly
3861,57,55 - 70,Female,Sunglasses,Accessories,64,Medium-High Spend ? 60–79 ,Pennsylvania,M,Turquoise,Summer,4.4,No,Next Day Air,No,No,44,Cash,Annually
3862,64,55 - 70,Female,Jacket,Outerwear,57, Medium-Low Spend ? 40–59 ,Wyoming,M,Yellow,Spring,4.9,No,Standard,No,No,49,Credit Card,Monthly
3863,56,55 - 70,Female,Shirt,Clothing,49, Medium-Low Spend ? 40–59 ,Idaho,L,Turquoise,Winter,2.8,No,Next Day Air,No,No,9,Venmo,Monthly
3864,40,35 - 44,Female,Scarf,Accessories,35,Low Spend ? 20–39,New Hampshire,M,Orange,Summer,3.3,No,Free Shipping,No,No,28,Cash,Fortnightly
3865,55,55 - 70,Female,T-shirt,Clothing,99,High Spend ? 80–100,Wyoming,S,Blue,Winter,4.9,No,Express,No,No,1,Debit Card,Fortnightly
3866,25,18 - 25,Female,Shorts,Clothing,42, Medium-Low Spend ? 40–59 ,Nebraska,M,Olive,Spring,4.2,No,Store Pickup,No,No,28,Cash,Quarterly
3867,58,55 - 70,Female,Hat,Accessories,32,Low Spend ? 20–39,Alaska,M,Beige,Winter,3.3,No,2-Day Shipping,No,No,33,Credit Card,Fortnightly
3868,46,44 - 54,Female,Jacket,Outerwear,21,Low Spend ? 20–39,Maryland,L,Lavender,Summer,2.7,No,Standard,No,No,28,Credit Card,Monthly
3869,18,18 - 25,Female,Dress,Clothing,29,Low Spend ? 20–39,Maryland,XL,Magenta,Winter,3.3,No,2-Day Shipping,No,No,9,Cash,Annually
3870,26,25 - 34,Female,Coat,Outerwear,64,Medium-High Spend ? 60–79 ,Arizona,L,Cyan,Spring,3.8,No,Free Shipping,No,No,28,Bank Transfer,Annually
3871,61,55 - 70,Female,Sandals,Footwear,46, Medium-Low Spend ? 40–59 ,Ohio,L,Lavender,Fall,3.2,No,Next Day Air,No,No,19,Cash,Quarterly
3872,55,55 - 70,Female,T-shirt,Clothing,97,High Spend ? 80–100,Minnesota,M,Black,Fall,4.1,No,2-Day Shipping,No,No,20,Bank Transfer,Quarterly
3873,41,35 - 44,Female,Jacket,Outerwear,94,High Spend ? 80–100,New Hampshire,M,Green,Spring,4.3,No,Standard,No,No,3,Cash,Monthly
3874,42,35 - 44,Female,Sandals,Footwear,43, Medium-Low Spend ? 40–59 ,Louisiana,L,Silver,Summer,4,No,Standard,No,No,22,Credit Card,Weekly
3875,70,55 - 70,Female,Sweater,Clothing,54, Medium-Low Spend ? 40–59 ,Nevada,XL,Beige,Summer,3.9,No,2-Day Shipping,No,No,33,Credit Card,Fortnightly
3876,63,55 - 70,Female,Hat,Accessories,51, Medium-Low Spend ? 40–59 ,New Hampshire,M,Pink,Winter,3.3,No,2-Day Shipping,No,No,21,Credit Card,Annually
3877,60,55 - 70,Female,Shoes,Footwear,85,High Spend ? 80–100,Wisconsin,S,Cyan,Fall,2.6,No,2-Day Shipping,No,No,7,Cash,Annually
3878,28,25 - 34,Female,Hoodie,Clothing,96,High Spend ? 80–100,Nevada,M,Olive,Spring,4.2,No,Next Day Air,No,No,46,Debit Card,Monthly
3879,60,55 - 70,Female,Hat,Accessories,42, Medium-Low Spend ? 40–59 ,South Carolina,M,Pink,Summer,3.4,No,2-Day Shipping,No,No,24,Credit Card,Annually
3880,26,25 - 34,Female,Skirt,Clothing,63,Medium-High Spend ? 60–79 ,Florida,L,Maroon,Winter,4.1,No,Free Shipping,No,No,6,Debit Card,Quarterly
3881,42,35 - 44,Female,Shirt,Clothing,20,Low Spend ? 20–39,Massachusetts,M,Red,Winter,3.9,No,Free Shipping,No,No,40,PayPal,Monthly
3882,56,55 - 70,Female,Scarf,Accessories,25,Low Spend ? 20–39,Georgia,L,Silver,Spring,2.8,No,2-Day Shipping,No,No,17,Debit Card,Weekly
3883,35,35 - 44,Female,Pants,Clothing,95,High Spend ? 80–100,North Dakota,L,Blue,Fall,2.6,No,Free Shipping,No,No,24,Cash,Fortnightly
3884,34,25 - 34,Female,Hat,Accessories,38,Low Spend ? 20–39,North Dakota,XL,Purple,Fall,4,No,Next Day Air,No,No,22,Cash,Fortnightly
3885,47,44 - 54,Female,Sandals,Footwear,29,Low Spend ? 20–39,Maryland,M,Brown,Fall,4.9,No,Express,No,No,3,PayPal,Weekly
3886,49,44 - 54,Female,Socks,Clothing,64,Medium-High Spend ? 60–79 ,New Mexico,L,Purple,Winter,3.2,No,Free Shipping,No,No,39,Cash,Quarterly
3887,37,35 - 44,Female,Jewelry,Accessories,92,High Spend ? 80–100,Iowa,S,Brown,Summer,3.9,No,Express,No,No,40,Debit Card,Quarterly
3888,40,35 - 44,Female,Shirt,Clothing,34,Low Spend ? 20–39,Kansas,M,Charcoal,Spring,2.7,No,Express,No,No,1,Credit Card,Quarterly
3889,45,44 - 54,Female,Sneakers,Footwear,69,Medium-High Spend ? 60–79 ,Virginia,M,Violet,Spring,3.4,No,Standard,No,No,14,Venmo,Fortnightly
3890,57,55 - 70,Female,Dress,Clothing,65,Medium-High Spend ? 60–79 ,Alaska,S,Yellow,Spring,3.5,No,Express,No,No,49,Bank Transfer,Annually
